年月日,平均気温(℃),最高気温(℃),最低気温(℃)
2001/7/10,25.6,32.9,19.1
2001/7/11,26.0,32.7,20.1
2001/7/12,25.7,31.4,22.2
2001/7/13,25.9,32.0,21.1
2001/7/14,26.9,35.1,20.5
2001/7/15,27.5,34.4,22.6
2001/7/16,25.9,31.3,22.2
2001/7/17,25.9,33.4,20.6
2001/7/18,22.9,29.8,20.0
2001/7/19,22.7,30.3,20.2
2001/7/20,24.7,32.3,19.8
2001/7/21,25.6,31.6,20.2
2001/7/22,27.1,33.0,22.0
2001/7/23,28.4,35.5,23.0
2001/7/24,29.2,37.4,22.0
2001/7/25,27.9,35.1,22.5
2001/7/26,25.8,33.5,22.2
2001/7/27,26.0,32.6,22.0
2001/7/28,24.6,31.9,21.0
2001/7/29,25.8,31.9,20.7
2001/7/30,26.4,32.3,21.1
2001/7/31,28.1,35.5,21.8
2001/8/1,26.4,36.7,22.0
2001/8/2,26.5,35.2,22.8
2001/8/3,27.9,35.3,23.7
2001/8/4,27.8,35.8,23.0
2001/8/5,25.8,32.4,21.2
2001/8/6,24.8,31.3,20.4
2001/8/7,24.0,28.5,20.7
2001/8/8,25.3,31.2,21.3
2001/8/9,25.7,32.6,21.3
2001/8/10,25.2,32.2,22.5
2001/8/11,25.6,33.6,22.1
2001/8/12,25.2,31.4,21.9
2001/8/13,26.8,33.5,22.0
2001/8/14,27.5,36.0,22.4
2001/8/15,25.4,35.0,22.7
2001/8/16,26.1,33.9,22.5
2001/8/17,26.6,34.9,21.4
2001/8/18,26.4,33.6,22.1
2001/8/19,25.3,33.5,19.9
2001/8/20,24.0,29.1,21.1
2001/8/21,21.2,24.6,19.5
2001/8/22,23.4,28.2,20.5
2001/8/23,25.4,32.4,20.1
2001/8/24,24.8,31.3,19.9
2001/8/25,24.1,31.8,18.0
2001/8/26,23.4,28.5,19.7
2001/8/27,24.7,30.3,20.9
2001/8/28,24.7,31.4,19.8
2001/8/29,23.2,31.3,16.4
2001/8/30,21.9,29.1,18.7
2001/8/31,20.6,25.0,18.0
2001/9/1,22.2,29.0,17.9
2001/9/2,21.9,28.4,17.1
2001/9/3,19.8,21.9,18.0
2001/9/4,20.6,27.0,16.8
2001/9/5,21.0,25.6,18.4
2001/9/6,21.4,27.2,17.0
2001/9/7,20.9,23.4,19.7
2001/9/8,24.2,31.0,19.5
2001/9/9,24.9,31.3,19.6
2001/9/10,22.0,24.8,20.3
2001/9/11,23.4,26.8,20.4
2001/9/12,23.7,30.9,19.4
2001/9/13,23.2,29.7,19.0
2001/9/14,23.6,28.2,20.9
2001/9/15,23.7,29.3,19.3
2001/9/16,24.2,31.1,19.1
2001/9/17,24.1,29.2,21.0
2001/9/18,24.2,30.5,19.5
2001/9/19,22.4,30.0,16.4
2001/9/20,22.1,29.6,16.8
2001/9/21,17.7,22.9,14.2
2001/9/22,15.2,21.1,9.3
2001/9/23,13.5,23.1,5.8
2001/9/24,15.5,26.1,7.2
2001/9/25,16.7,26.2,9.3
2001/9/26,18.6,27.1,11.8
2001/9/27,18.8,25.6,12.9
2001/9/28,17.9,24.3,12.5
2001/9/29,15.5,23.5,9.4
2001/9/30,15.2,17.6,13.6
2001/10/1,17.6,22.0,14.4
2001/10/2,18.0,24.4,10.5
2001/10/3,15.6,24.4,7.3
2001/10/4,17.3,22.7,11.1
2001/10/5,18.9,25.0,15.1
2001/10/6,17.4,24.1,12.9
2001/10/7,17.8,24.5,11.9
2001/10/8,16.3,19.3,12.3
2001/10/9,18.3,24.9,13.6
2001/10/10,14.7,16.9,13.6
2001/10/11,16.8,23.8,13.0
2001/10/12,15.5,22.8,11.1
2001/10/13,14.8,24.0,8.9
2001/10/14,13.9,22.5,7.7
2001/10/15,14.4,23.2,6.6
2001/10/16,15.9,23.3,10.6
2001/10/17,14.9,17.2,12.3
2001/10/18,11.5,14.2,7.6
2001/10/19,11.2,19.6,4.0
2001/10/20,12.0,20.2,5.3
2001/10/21,11.6,14.7,8.7
2001/10/22,13.0,15.3,10.9
2001/10/23,16.3,24.8,11.8
2001/10/24,13.9,20.3,8.9
2001/10/25,13.5,20.9,8.1
2001/10/26,12.1,19.5,7.2
2001/10/27,12.1,20.3,7.0
2001/10/28,11.3,14.1,8.9
2001/10/29,14.4,21.3,8.9
2001/10/30,11.5,19.4,6.4
2001/10/31,11.1,20.0,5.9
2001/11/1,10.1,18.8,4.4
2001/11/2,13.4,21.3,8.3
2001/11/3,8.7,10.3,6.9
2001/11/4,11.0,17.8,4.7
2001/11/5,6.7,9.8,2.8
2001/11/6,11.7,16.9,4.6
2001/11/7,7.3,14.6,1.0
2001/11/8,6.6,12.6,1.0
2001/11/9,9.2,14.6,4.2
2001/11/10,9.2,13.1,4.8
2001/11/11,7.5,16.6,1.6
2001/11/12,7.9,15.1,4.4
2001/11/13,7.2,13.1,0.8
2001/11/14,8.5,15.1,3.1
2001/11/15,5.8,14.5,-0.9
2001/11/16,8.5,16.6,2.7
2001/11/17,6.8,14.5,0.8
2001/11/18,5.5,14.1,-0.3
2001/11/19,4.8,13.9,-1.5
2001/11/20,4.8,14.8,-1.1
2001/11/21,4.7,14.8,-1.2
2001/11/22,4.8,15.4,-1.7
2001/11/23,5.2,15.5,-1.4
2001/11/24,5.0,16.4,-1.5
2001/11/25,5.8,18.5,-2.2
2001/11/26,6.2,13.8,0.1
2001/11/27,4.3,9.1,-0.5
2001/11/28,4.7,13.0,-3.0
2001/11/29,7.3,15.5,-0.7
2001/11/30,9.9,15.4,2.8
2001/12/1,5.4,13.6,-1.0
2001/12/2,5.8,14.4,-0.5
2001/12/3,5.8,14.1,-0.6
2001/12/4,6.4,11.3,4.2
2001/12/5,8.2,14.1,3.4
2001/12/6,8.8,14.6,6.3
2001/12/7,5.1,11.7,-0.4
2001/12/8,3.2,11.6,-3.0
2001/12/9,2.9,10.3,-2.4
2001/12/10,1.8,10.4,-3.6
2001/12/11,0.8,9.8,-5.4
2001/12/12,2.0,10.7,-4.6
2001/12/13,4.0,9.3,-0.2
2001/12/14,3.4,7.4,-0.6
